sourceFile,unitId,text,headingPath,precedingText,candidateType,candidateReason,regexOnly,suggestedGrade,priorityScore,priorityBand,strongKeywordCount,ambiguousActionCount,anchorKeywordCount,weakKeywordCount,regexIdentifierCount,noiseFlag,userGrade,memo
1호선 정보통신설비 검사표준매뉴얼(202507_Rev13).md,1호선_정보통신설비_검사표준매뉴얼(2_d28c9c9533,2) 접속주 / 소 / : http://10.5.54.53/ace / man/in / dex.do (현장 / 용 계정으로 로그인)-,,-현장 작 / 업 / 시 필요,"[""regex_identifier""]","[{""kw"": ""접속"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""현장"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""10.5.54.53"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,2.0,low,0,1,1,0,1,false,,
1호선 통신관제 검사표준매뉴얼(260408).md,1호선_통신관제_검사표준매뉴얼(260_e8445ccec5,❍ / 백업서버(10.5.54.88) / 원격접속하여 / Putt,,- / Spare Disk LED가 적 / 색으로 점등 / 됨을,"[""regex_identifier""]","[{""kw"": ""접속"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""서버"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""10.5.54.88"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,2.0,low,0,1,1,0,1,false,,
1호선 통신관제 검사표준매뉴얼(260408).md,1호선_통신관제_검사표준매뉴얼(260_0625a8035c,- / 백업서버(10.5.54.88) / 원격접속 ( I / D/PW,,❍ / 백업서버(10.5.54.88) / 원격접속하여 / Putt,"[""regex_identifier""]","[{""kw"": ""접속"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""서버"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""10.5.54.88"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,2.0,low,0,1,1,0,1,false,,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_75d3ce0bcc,: 관제전화제어서버(10.203.200.3/4) 의 ‘CoTransferinterphonePos’ SW 모,,이상 : 관제전화 스위칭허브 21번 포트의 상태 확인 및 Ping 테스트,"[""regex_identifier""]","[{""kw"": ""제어"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""서버"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""관제"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""10.203.200.3"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,2.0,low,0,1,2,0,1,false,,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_25c193d75f,DM03 행선안내게시기 시간동기화 절차 1. 대상 장비에 원격 접속합니다. 2. 설정된 시각 정보를 표출한다. 3. 시간 동기화 작업를 실행한다. (* 모시계는 10.207.0.1 이다.),,---,"[""regex_identifier""]","[{""kw"": ""접속"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""장비"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""10.207.0.1"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,2.0,low,0,1,1,1,1,false,,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_b1466a5a4b,SD02 ORACLE 상태 확인 절차 ORACLE 서버의 SQLPLUS 실행화면] ORACLE 서버의 SELECT * FROM TAB; 실행화면] 조치사항 10.207.10.1 에 원격 접속한다. (administrator/test!234) PowerShell이 명령에 창에 SQLPLUS IRTC2001@I2PIST/IRTC20000를 가동한다. 접속되면 ‘SELECT * FROM TAB;’을 실행한다.,,로 반드시 가동상태를 작업관리자나 LOG를 확인해야 한다.,"[""regex_identifier""]","[{""kw"": ""조치"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""접속"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""서버"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""10.207.10.1"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,2.0,low,0,2,1,2,1,false,,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_386b5e8633,"SD03 MCCS 상태 확인 절차 [TTC 서버의 MCCS 관리프로그램 실행화면] 조치사항 TTC1(10.207.10.21) 와 TTC2(10.207.10.22) 에 원격 접속한다. (administrator/test!234) MCCS 를 기동시킨다. 화면이 가동되면 TTC1 또는 TTC2 서버 중 가동되는 상황을 확인, 절체 등의 작업이 가능 하다.",,10.207.10.1 에 원격 접속한다. (administrator/test!234) PowerShell이 명령에 창에 SQLPLUS IRTC2001@I2PIST/IRTC20000를 가동한다. 접속되면 ‘SELECT * FROM TAB;’을 실행한다.,"[""regex_identifier""]","[{""kw"": ""조치"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""접속"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""절체"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""서버"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""10.207.10.21"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}, {""kw"": ""10.207.10.22"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,2.0,low,0,3,1,4,2,false,,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_77e01b6a8e,"TTC1(10.207.10.21) 와 TTC2(10.207.10.22) 에 원격 접속한다. (administrator/test!234) MCCS 를 기동시킨다. 화면이 가동되면 TTC1 또는 TTC2 서버 중 가동되는 상황을 확인, 절체 등의 작업이 가능 하다.",,---,"[""regex_identifier""]","[{""kw"": ""접속"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""절체"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""서버"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""10.207.10.21"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}, {""kw"": ""10.207.10.22"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,2.0,low,0,2,1,2,2,false,,
1호선 신호관제 검사표준매뉴얼(260408).md,1호선_신호관제_검사표준매뉴얼(260_f9814cff57,IP(20*. / 23*.9*.71) 입력 및 Connection type에 “Other – Tel / net” 선택,,"프로그 / 램 “시작” → “Putty"" 실행","[""regex_identifier""]","[{""kw"": ""23*.9*.71"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
1호선 신호관제 검사표준매뉴얼(260408).md,1호선_신호관제_검사표준매뉴얼(260_183df5b809,<<Mein / M / enu>> / 항목에서 / a / 번 ‘Ping' / 선택 TCC / IP(20*.23*. / 9*.1)로 pin / gtest를,,터미널 서 / 버 / <-> T / CC간 PIN / G / 테스트,"[""regex_identifier""]","[{""kw"": ""20*.23*"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,1,1,false,,
1호선 신호관제 검사표준매뉴얼(260408).md,1호선_신호관제_검사표준매뉴얼(260_86379186fb,TCC / - / 20*.23*.9*.1 / 12*.23*.9*.1,,분류(컴퓨터) / 소분류 / LAN A / LAN B,"[""regex_identifier""]","[{""kw"": ""20*.23*.9*.1"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}, {""kw"": ""12*.23*.9*.1"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,2,false,,
1호선 신호관제 검사표준매뉴얼(260408).md,1호선_신호관제_검사표준매뉴얼(260_9ecd8f7b72,MSC / - / 20*.23*.9*.3 / 12*.23*.9*.3,,TCC / - / 20*.23*.9*.1 / 12*.23*.9*.1,"[""regex_identifier""]","[{""kw"": ""20*.23*.9*.3"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}, {""kw"": ""12*.23*.9*.3"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,2,false,,
1호선 신호관제 검사표준매뉴얼(260408).md,1호선_신호관제_검사표준매뉴얼(260_fd852ffc1f,CDTS 1 / Master / 20*.23*.9*.41 / 12*.23*.9*.41,,MSC / - / 20*.23*.9*.3 / 12*.23*.9*.3,"[""regex_identifier""]","[{""kw"": ""20*.23*.9*.41"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}, {""kw"": ""12*.23*.9*.41"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,2,false,,
1호선 신호관제 검사표준매뉴얼(260408).md,1호선_신호관제_검사표준매뉴얼(260_d2e0dcd594,Slave / 20*.23*.9*.42 / 12*.23*.9*.42,,CDTS 1 / Master / 20*.23*.9*.41 / 12*.23*.9*.41,"[""regex_identifier""]","[{""kw"": ""20*.23*.9*.42"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}, {""kw"": ""12*.23*.9*.42"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,2,false,,
1호선 신호관제 검사표준매뉴얼(260408).md,1호선_신호관제_검사표준매뉴얼(260_8cf11b05f6,CDTS 2 / Master / 20*.23*.9*.43 / 12*.23*.9*.43,,Slave / 20*.23*.9*.42 / 12*.23*.9*.42,"[""regex_identifier""]","[{""kw"": ""20*.23*.9*.43"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}, {""kw"": ""12*.23*.9*.43"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,2,false,,
1호선 신호관제 검사표준매뉴얼(260408).md,1호선_신호관제_검사표준매뉴얼(260_028c2b115b,Slave / 20*.23*.9*.44 / 12*.23*.9*.44,,CDTS 2 / Master / 20*.23*.9*.43 / 12*.23*.9*.43,"[""regex_identifier""]","[{""kw"": ""20*.23*.9*.44"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}, {""kw"": ""12*.23*.9*.44"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,2,false,,
1호선 신호관제 검사표준매뉴얼(260408).md,1호선_신호관제_검사표준매뉴얼(260_53bea0ce49,CDTS 3 / Master / 20*.23*.9*.45 / 12*.23*.9*.45,,Slave / 20*.23*.9*.44 / 12*.23*.9*.44,"[""regex_identifier""]","[{""kw"": ""20*.23*.9*.45"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}, {""kw"": ""12*.23*.9*.45"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,2,false,,
1호선 신호관제 검사표준매뉴얼(260408).md,1호선_신호관제_검사표준매뉴얼(260_24f00efa52,Slave / 20*.23*.9*.46 / 12*.23*.9*.46,,CDTS 3 / Master / 20*.23*.9*.45 / 12*.23*.9*.45,"[""regex_identifier""]","[{""kw"": ""20*.23*.9*.46"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}, {""kw"": ""12*.23*.9*.46"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,2,false,,
1호선 신호관제 검사표준매뉴얼(260408).md,1호선_신호관제_검사표준매뉴얼(260_5e8f3fb654,Operator Console 1 / Master / 20*.23*.9*.51 / 12*.23*.9*.51,,Slave / 20*.23*.9*.46 / 12*.23*.9*.46,"[""regex_identifier""]","[{""kw"": ""20*.23*.9*.51"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}, {""kw"": ""12*.23*.9*.51"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,2,false,,
1호선 신호관제 검사표준매뉴얼(260408).md,1호선_신호관제_검사표준매뉴얼(260_4f0324815b,Slave / 20*.23*.9*.61 / 12*.23*.9*.61,,Operator Console 1 / Master / 20*.23*.9*.51 / 12*.23*.9*.51,"[""regex_identifier""]","[{""kw"": ""20*.23*.9*.61"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}, {""kw"": ""12*.23*.9*.61"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,2,false,,
1호선 신호관제 검사표준매뉴얼(260408).md,1호선_신호관제_검사표준매뉴얼(260_ca1fab3e52,Operator Console 2 / Master / 20*.23*.9*.52 / 12*.23*.9*.52,,Slave / 20*.23*.9*.61 / 12*.23*.9*.61,"[""regex_identifier""]","[{""kw"": ""20*.23*.9*.52"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}, {""kw"": ""12*.23*.9*.52"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,2,false,,
1호선 신호관제 검사표준매뉴얼(260408).md,1호선_신호관제_검사표준매뉴얼(260_6b54bac7ac,Slave / 20*.23*.9*.62 / 12*.23*.9*.62,,Operator Console 2 / Master / 20*.23*.9*.52 / 12*.23*.9*.52,"[""regex_identifier""]","[{""kw"": ""20*.23*.9*.62"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}, {""kw"": ""12*.23*.9*.62"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,2,false,,
1호선 신호관제 검사표준매뉴얼(260408).md,1호선_신호관제_검사표준매뉴얼(260_971baccf35,Supervisor / Master / 20*.23*.9*.53 / 12*.23*.9*.53,,Slave / 20*.23*.9*.62 / 12*.23*.9*.62,"[""regex_identifier""]","[{""kw"": ""20*.23*.9*.53"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}, {""kw"": ""12*.23*.9*.53"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,2,false,,
1호선 신호관제 검사표준매뉴얼(260408).md,1호선_신호관제_검사표준매뉴얼(260_e770d059ce,Slave / 20*.23*.9*.63 / 12*.23*.9*.63,,Supervisor / Master / 20*.23*.9*.53 / 12*.23*.9*.53,"[""regex_identifier""]","[{""kw"": ""20*.23*.9*.63"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}, {""kw"": ""12*.23*.9*.63"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,2,false,,
1호선 신호관제 검사표준매뉴얼(260408).md,1호선_신호관제_검사표준매뉴얼(260_166c5465cf,Maintainer(관제실) / - / 20*.23*.9*.54 / 12*.23*.9*.54,,Slave / 20*.23*.9*.63 / 12*.23*.9*.63,"[""regex_identifier""]","[{""kw"": ""20*.23*.9*.54"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}, {""kw"": ""12*.23*.9*.54"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,1,0,2,false,,
1호선 신호관제 검사표준매뉴얼(260408).md,1호선_신호관제_검사표준매뉴얼(260_806323ab77,Maintenance1(사무실) / - / 20*.23*.9*.64 / 12*.23*.9*.64,,Maintainer(관제실) / - / 20*.23*.9*.54 / 12*.23*.9*.54,"[""regex_identifier""]","[{""kw"": ""20*.23*.9*.64"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}, {""kw"": ""12*.23*.9*.64"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,2,false,,
1호선 신호관제 검사표준매뉴얼(260408).md,1호선_신호관제_검사표준매뉴얼(260_572c794391,Maintenance2(기계실) / - / 20*.23*.9*.55 / 12*.23*.9*.55,,Maintenance1(사무실) / - / 20*.23*.9*.64 / 12*.23*.9*.64,"[""regex_identifier""]","[{""kw"": ""20*.23*.9*.55"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}, {""kw"": ""12*.23*.9*.55"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,2,false,,
1호선 신호관제 검사표준매뉴얼(260408).md,1호선_신호관제_검사표준매뉴얼(260_eb32ef52ad,Programmer Console / - / 20*.23*.9*.91 / 12*.23*.9*.91,,Maintenance2(기계실) / - / 20*.23*.9*.55 / 12*.23*.9*.55,"[""regex_identifier""]","[{""kw"": ""20*.23*.9*.91"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}, {""kw"": ""12*.23*.9*.91"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,2,false,,
1호선 신호관제 검사표준매뉴얼(260408).md,1호선_신호관제_검사표준매뉴얼(260_9456ef8806,LDP / Master / 20*.23*.9*.101 / 12*.23*.9*.101,,Terminal Server / - / 20*.23*.9*.71 / -,"[""regex_identifier""]","[{""kw"": ""20*.23*.9*.101"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}, {""kw"": ""12*.23*.9*.101"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,2,false,,
1호선 신호관제 검사표준매뉴얼(260408).md,1호선_신호관제_검사표준매뉴얼(260_3eb899d2b5,Slave / 20*.23*.9*.102 / 12*.23*.9*.102,,LDP / Master / 20*.23*.9*.101 / 12*.23*.9*.101,"[""regex_identifier""]","[{""kw"": ""20*.23*.9*.102"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}, {""kw"": ""12*.23*.9*.102"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,2,false,,
1호선 신호관제 검사표준매뉴얼(260408).md,1호선_신호관제_검사표준매뉴얼(260_47f74c69fa,컬러 프린터1(기계실) / - / 20*.23*.9*.151 / -,,통합제어시스템 / - / 20*.23*.9*.220 / 12*.23*.9*.220,"[""regex_identifier""]","[{""kw"": ""20*.23*.9*.151"", ""label"": ""마스킹 IP"", ""track"": ""regex"", ""group"": ""ip_masked"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
